@relation deritative-spiral-30k-unit-0.01

@attribute x-value numeric
@attribute y-value numeric
@attribute label {C3,C1,C2}

@data
796160,130054,C3
794718,128155,C3
792413,129044,C3
793215,129711,C3
796068,129996,C3
795566,124888,C3
792796,125590,C3
794169,126480,C3
795353,125192,C3
792721,127611,C3
796066,125694,C3
792059,127738,C3
796187,127332,C3
792772,128240,C3
794144,129130,C3
795849,129799,C3
795925,130085,C3
792510,124992,C3
793627,125674,C3
795756,129741,C3
793714,126146,C3
796300,127053,C3
793933,126511,C3
790762,129172,C3
791629,127600,C3
794215,128507,C3
792215,125048,C3
795995,129462,C3
791367,130353,C3
791075,124709,C3
795068,125941,C3
796144,124659,C3
794639,124999,C3
795182,124957,C3
790551,125848,C3
793933,126721,C3
790853,127408,C3
793704,127693,C3
793812,128945,C3
794630,129283,C3
794480,127487,C3
796004,130373,C3
791644,125142,C3
791618,124877,C3
791775,125750,C3
794480,125348,C3
794291,126256,C3
792283,127489,C3
795563,127811,C3
792414,128097,C3
790651,129352,C3
795144,129691,C3
794798,128102,C3
796168,128992,C3
791706,125549,C3
794790,128427,C3
795789,128887,C3
795586,130124,C3
794927,129736,C3
796299,124625,C3
792724,127514,C3
794853,125580,C3
793451,126471,C3
795780,127170,C3
792632,127456,C3
796312,128673,C3
792931,129016,C3
795518,129923,C3
796385,128351,C3
793171,124875,C3
794390,126108,C3
792310,125724,C3
793971,127988,C3
790789,125985,C3
792159,126875,C3
794745,127782,C3
793145,127864,C3
790525,128738,C3
791897,129628,C3
794228,130327,C3
793294,129062,C3
793440,129749,C3
794524,130481,C3
762892,120859,C3
765158,116372,C3
762179,117610,C3
763323,118757,C3
765092,115632,C3
763730,116659,C3
762758,116056,C3
763337,118804,C3
766113,116664,C3
764753,117691,C3
762071,119273,C3
766369,118195,C3
763687,119777,C3
767112,120786,C3
763129,121471,C3
763635,120263,C3
766404,121292,C3
767774,116181,C3
762575,116849,C3
763188,121070,C3
763407,118181,C3
762302,119416,C3
765419,117756,C3
765862,118787,C3
764502,119814,C3
766159,120862,C3
765826,118944,C3
766269,119975,C3
766571,115534,C3
762588,116219,C3
762542,120460,C3
765861,116040,C3
764356,116380,C3
764658,117940,C3
763289,120615,C3
762845,121315,C3
766164,116895,C3
764804,117922,C3
766004,116129,C3
767376,117019,C3
764455,118064,C3
764898,119095,C3
762386,117866,C3
765333,119017,C3
763973,120044,C3
763471,120937,C3
762676,118832,C3
767315,119858,C3
763419,121423,C3
762059,116449,C3
766798,120672,C3
762457,115720,C3
763972,117297,C3
764416,118328,C3
763812,116531,C3
767481,117562,C3
764212,119157,C3
764655,120188,C3
764474,117927,C3
764631,118800,C3
762479,115684,C3
766111,119926,C3
762118,119302,C3
762561,120333,C3
763705,121480,C3
767374,116510,C3
765416,119198,C3
762736,120780,C3
767375,115805,C3
766602,116819,C3
766269,120902,C3
763010,117805,C3
766823,117184,C3
765461,118211,C3
766663,116418,C3
767533,120540,C3
762713,118984,C3
763156,120015,C3
766579,121024,C3
763602,116261,C3
764214,120482,C3
765871,115529,C3
764511,116556,C3
765610,117567,C3
764502,121448,C3
766018,117024,C3
767677,118072,C3
766315,119099,C3
765958,117324,C3
766112,118197,C3
764105,119430,C3
765764,120478,C3
766376,118698,C3
764044,119730,C3
764199,120603,C3
762839,115629,C3
765562,118871,C3
764202,119898,C3
766968,120927,C3
766196,115940,C3
741138,109262,C3
743716,111199,C3
739933,109849,C3
741943,109224,C3
742386,110255,C3
742240,111299,C3
739006,112329,C3
738657,110740,C3
739100,111771,C3
743741,112797,C3
742275,108395,C3
739611,113510,C3
739018,110376,C3
741434,108600,C3
738659,113994,C3
738310,110882,C3
742949,111908,C3
739077,109975,C3
739520,111006,C3
739631,112258,C3
742398,113287,C3
743010,111507,C3
741175,113892,C3
738405,108593,C3
739878,112680,C3
738771,113915,C3
741558,110438,C3
741523,108864,C3
740407,109913,C3
739045,110940,C3
742366,112521,C3
741114,109375,C3
741557,110406,C3
738323,111436,C3
738434,112688,C3
739046,110908,C3
738273,111922,C3
739644,112812,C3
742410,113841,C3
742545,111595,C3
739863,113177,C3
741007,108323,C3
741153,109010,C3
742979,113248,C3
740299,108829,C3
738937,109856,C3
738166,110870,C3
738779,109090,C3
738420,110670,C3
738385,111235,C3
743024,112261,C3
740208,112326,C3
739443,111702,C3
739887,112733,C3
739740,113777,C3
742156,112001,C3
738934,113217,C3
742602,108247,C3
741242,109274,C3
739307,109577,C3
739103,110814,C3
740101,111274,C3
740155,113945,C3
743474,109525,C3
739804,110225,C3
740247,111256,C3
742522,110009,C3
740190,111041,C3
738828,112068,C3
740487,113116,C3
743976,111886,C3
738418,112918,C3
741545,113583,C3
738863,109164,C3
743169,113057,C3
742062,108291,C3
742208,108978,C3
739632,109988,C3
738924,108763,C3
738778,109807,C3
739221,110838,C3
743860,111864,C3
739104,110208,C3
742425,111789,C3
738442,112474,C3
738295,113518,C3
743589,112292,C3
743191,112613,C3
740511,108194,C3
738671,108755,C3
741087,112980,C3
743853,108008,C3
741277,109018,C3
738597,110600,C3
741424,113270,C3
743083,108317,C3
738301,109551,C3
738744,110582,C3
738140,108785,C3
739511,109675,C3
711573,101989,C3
712265,102119,C3
708282,102804,C3
713345,103366,C3
712238,104601,C3
713851,101253,C3
710617,102283,C3
711060,103314,C3
711171,104566,C3
711781,102786,C3
708730,103938,C3
709308,100685,C3
710489,99128,C3
710932,100159,C3
709572,101186,C3
712025,102200,C3
711844,99939,C3
713938,103048,C3
712576,104075,C3
710391,103455,C3
713013,101658,C3
709439,104547,C3
712662,103939,C3
713106,104970,C3
713718,103190,C3
709525,104411,C3
711049,101296,C3
712229,99739,C3
710724,100079,C3
711268,101661,C3
708888,102464,C3
711304,100688,C3
711158,101732,C3
708478,103314,C3
712819,103996,C3
710237,100653,C3
711752,102230,C3
712193,103261,C3
712049,104305,C3
712617,102389,C3
708321,103059,C3
709199,100150,C3
711027,104388,C3
708840,103768,C3
712689,100651,C3
711916,101665,C3
713926,101040,C3
710341,99265,C3
710195,100309,C3
713864,101340,C3
709007,102488,C3
708297,101263,C3
712938,102289,C3
711072,102993,C3
711148,103279,C3
708572,104289,C3
708369,99525,C3
713008,100551,C3
710639,104794,C3
709234,99684,C3
712013,100899,C3
712457,101930,C3
713069,100150,C3
711951,101199,C3
713467,102776,C3
713910,103807,C3
708731,99979,C3
713370,101005,C3
712254,102054,C3
713770,103631,C3
712662,101511,C3
713806,102658,C3
708248,103690,C3
708203,99284,C3
710621,103509,C3
711736,104191,C3
713841,99754,C3
712479,100781,C3
712122,99006,C3
708707,99914,C3
713346,100940,C3
711928,102160,C3
712540,100380,C3
710208,101412,C3
710062,102456,C3
713381,104037,C3
712778,102240,C3
713221,103271,C3
709986,104301,C3
709765,103635,C3
708286,104440,C3
708729,99470,C3
711495,100499,C3
710199,99287,C3
710642,100318,C3
709282,101345,C3
712962,102562,C3
711054,99436,C3
711495,100467,C3
711350,101511,C3
685557,97013,C3
684261,95801,C3
688110,98685,C3
683508,100041,C3
685277,96916,C3
685131,97960,C3
682978,98506,C3
686647,99537,C3
682920,98291,C3
683364,99322,C3
683217,100366,C3
682502,100170,C3
688402,94834,C3
682844,95866,C3
684360,97443,C3
687992,95684,C3
683857,96712,C3
684013,97585,C3
686932,98271,C3
684276,96355,C3
684129,97399,C3
687153,98636,C3
688295,99783,C3
684712,98008,C3
683350,99035,C3
687884,94632,C3
684437,94574,C3
687862,95583,C3
688305,96614,C3
686945,97641,C3
683196,97039,C3
682523,96980,C3
685948,97989,C3
686391,99020,C3
683219,95690,C3
687457,96944,C3
686095,97971,C3
686538,99002,C3
682811,97756,C3
687307,98095,C3
683066,99695,C3
687705,94720,C3
684121,98946,C3
685263,100093,C3
683112,94638,C3
687995,95686,C3
685485,100458,C3
685926,95488,C3
683350,96498,C3
683793,97529,C3
685409,96302,C3
685263,97346,C3
685706,98377,C3
683130,99387,C3
683997,97815,C3
686764,98844,C3
688423,99892,C3
683792,94782,C3
683191,98986,C3
683769,95733,C3
687583,95112,C3
687436,96156,C3
683853,100382,C3
684997,95528,C3
685438,96559,C3
684179,98137,C3
686504,100484,C3
685144,95510,C3
688463,97091,C3
687222,96809,C3
686457,96185,C3
688114,97233,C3
682736,100118,C3
686549,99497,C3
685946,97700,C3
683614,98732,C3
683468,99776,C3
686789,95356,C3
687401,99577,C3
686629,94590,C3
683394,95620,C3
684910,97197,C3
686848,94955,C3
685488,95982,C3
687643,98991,C3
688256,97211,C3
686068,96591,C3
685922,97635,C3
686365,98666,C3
684324,98933,C3
686342,99617,C3
683660,95198,C3
683514,96242,C3
686859,100326,C3
688412,95337,C3
682854,96369,C3
687493,97395,C3
684217,94637,C3
682855,95664,C3
686524,96695,C3
656853,95349,C3
657979,91539,C3
659641,93803,C3
659452,94711,C3
659919,92244,C3
660364,94491,C3
660754,94792,C3
657062,96851,C3
659948,91586,C3
658462,95770,C3
658427,96335,C3
659137,93690,C3
655746,97101,C3
657885,93830,C3
656363,94806,C3
658023,97070,C3
661298,96891,C3
658714,92930,C3
659157,93961,C3
660024,92389,C3
659878,93433,C3
656644,94463,C3
660457,93842,C3
658510,93351,C3
655830,94933,C3
661385,95632,C3
656756,96523,C3
660173,93179,C3
658813,94206,C3
656131,95788,C3
660113,96834,C3
660726,95054,C3
661169,96085,C3
661469,91644,C3
655911,92676,C3
657739,96914,C3
656335,91804,C3
656778,92835,C3
660203,93844,C3
657547,91928,C3
655528,92975,C3
658847,94556,C3
657487,95583,C3
656406,93928,C3
661047,94954,C3
658715,95986,C3
661445,91579,C3
657862,95805,C3
658016,96678,C3
656656,91704,C3
659422,92733,C3
657053,96976,C3
658569,92552,C3
659012,93583,C3
656436,94593,C3
658852,92817,C3
658809,94412,C3
659252,95443,C3
657890,96470,C3
659372,93187,C3
658870,94080,C3
658724,95124,C3
659167,96155,C3
659779,94375,C3
656726,95527,C3
658242,97104,C3
655910,92135,C3
657736,96373,C3
658179,97404,C3
658481,92963,C3
658925,93994,C3
657663,92217,C3
657516,93261,C3
658889,94151,C3
659332,95182,C3
655603,93936,C3
659273,94967,C3
659126,96011,C3
659570,97042,C3
655579,96418,C3
656780,94625,C3
659547,95654,C3
658185,96681,C3
656719,92279,C3
657331,96500,C3
657775,91530,C3
658876,92541,C3
661472,92618,C3
657130,93667,C3
658500,94557,C3
655924,95567,C3
660659,92791,C3
659297,93818,C3
660956,94866,C3
659594,95893,C3
657406,95273,C3
660932,93478,C3
659572,94505,C3
655663,91614,C3
658078,95839,C3
630759,90162,C3
627131,95983,C3
628204,90528,C3
631629,91537,C3
632072,92568,C3
632684,90788,C3
631218,92387,C3
627984,93417,C3
632625,94443,C3
627824,92651,C3
629342,94228,C3
629305,94793,C3
632071,95822,C3
628899,92492,C3
628127,93506,C3
630579,90250,C3
631931,95646,C3
632161,95589,C3
627304,90736,C3
627747,91767,C3
628359,95988,C3
632340,91033,C3
629660,92615,C3
628298,93642,C3
631075,91502,C3
628138,92876,C3
627949,93784,C3
629321,94674,C3
631737,92898,C3
628513,94114,C3
632482,95489,C3
629248,90518,C3
631074,94756,C3
631517,95787,C3
631819,91346,C3
632260,92377,C3
630098,90598,C3
631757,91646,C3
627764,91022,C3
630748,93339,C3
631615,91767,C3
628381,92797,C3
630040,93845,C3
631556,95422,C3
630187,92096,C3
627611,93106,C3
631278,94137,C3
628009,95732,C3
630424,93956,C3
629064,94983,C3
629075,95169,C3
630293,90401,C3
628359,90704,C3
631569,92764,C3
630923,90831,C3
630275,92768,C3
632292,93452,C3
629408,91793,C3
629052,93373,C3
629784,95778,C3
631613,94015,C3
632056,95046,C3
629581,90606,C3
630024,91637,C3
630636,95858,C3
629699,90420,C3
627665,91796,C3
630431,92825,C3
632706,91578,C3
627148,92610,C3
627002,93654,C3
627445,94685,C3
632679,94060,C3
630096,90717,C3
628734,91744,C3
629177,92775,C3
631909,94369,C3
628324,92594,C3
629170,93397,C3
628966,94634,C3
627606,95661,C3
631237,93902,C3
627398,95274,C3
630165,90302,C3
632270,91866,C3
630261,95745,C3
630115,90788,C3
627433,92370,C3
630200,93399,C3
627905,91119,C3
630331,94007,C3
627554,93400,C3
631223,94431,C3
631835,92651,C3
631063,93665,C3
632579,95242,C3
629644,90615,C3
627274,94858,C3
629138,95885,C3
629582,90915,C3
601924,92779,C3
604799,89059,C3
605412,87279,C3
600213,87947,C3
605857,89526,C3
600300,90558,C3
602128,88795,C3
602860,91200,C3
602011,91520,C3
603781,89950,C3
605875,87058,C3
600046,91465,C3
600778,87869,C3
603364,88776,C3
605917,88717,C3
600073,89591,C3
605781,87029,C3
605738,88624,C3
603849,88548,C3
602301,90483,C3
601585,90288,C3
601936,90954,C3
605937,87494,C3
604199,91252,C3
600651,87997,C3
600805,88870,C3
602567,88330,C3
600235,91093,C3
602364,89159,C3
600210,89705,C3
602652,92264,C3
602474,90003,C3
600442,92595,C3
602995,92536,C3
605581,87442,C3
600313,89848,C3
602080,92158,C3
600080,88699,C3
602666,89606,C3
604789,88702,C3
603716,91103,C3
604753,88859,C3
605631,91951,C3
605488,92480,C3
601859,92300,C3
605707,92845,C3
601045,92770,C3
605541,87108,C3
605011,89875,C3
602201,88302,C3
603200,88762,C3
600554,91510,C3
605113,89610,C3
605693,92358,C3
605848,87230,C3
603192,91315,C3
605769,87251,C3
601035,92794,C3
605785,87340,C3
603687,92678,C3
601403,89061,C3
601333,88660,C3
600395,89223,C3
602848,91968,C3
602696,90172,C3
605754,92575,C3
605717,87139,C3
605405,92717,C3
604903,87609,C3
604397,92879,C3
600204,89830,C3
600060,90359,C3
600035,90094,C3
602621,91001,C3
603991,91891,C3
603756,92162,C3
600700,92706,C3
604105,90907,C3
604532,91659,C3
605036,88320,C3
602380,92405,C3
605614,87105,C3
605401,89372,C3
601529,87439,C3
605198,90201,C3
604696,91094,C3
600237,87443,C3
605924,87019,C3
604521,87910,C3
600781,88209,C3
601134,88875,C3
605239,91967,C3
600273,89724,C3
604529,92473,C3
602623,90563,C3
602588,91128,C3
603703,91810,C3
605340,92078,C3
600412,92625,C3
605293,89302,C3
576548,93700,C3
575529,91137,C3
575785,90937,C3
573063,91260,C3
573293,91203,C3
578203,92108,C3
573572,92999,C3
578589,92924,C3
576281,93813,C3
575497,90371,C3
578842,94455,C3
574360,95936,C3
577921,90322,C3
574473,90264,C3
574438,90829,C3
577792,93576,C3
574270,91093,C3
577914,95214,C3
578049,92968,C3
577547,93861,C3
578784,90588,C3
577341,94690,C3
574696,91437,C3
574971,92732,C3
577259,93295,C3
576947,92872,C3
575986,94794,C3
573106,94959,C3
577601,95298,C3
578590,94217,C3
575804,94640,C3
573804,91181,C3
573458,95593,C3
576378,90278,C3
574974,91169,C3
573039,91472,C3
576855,95729,C3
574770,91590,C3
574846,95538,C3
575283,92814,C3
574923,92770,C3
